Origin	Ann_ID	Skill	Knowledge	Interest
ALL	Email	50.0	50.0	66.66666666666666
ALL	Streaming_media	61.111111111111114	61.111111111111114	0.0
ALL	User_interface_design	29.41176470588235	29.41176470588235	0.0
ALL	IPad	50.0	50.0	66.66666666666666
ALL	Pencil	71.42857142857143	71.42857142857143	0.0
ALL	Solar_energy	50.0	50.0	0.0
ALL	Risk	0.0	40.0	0.0
ALL	English_language	71.42857142857143	71.42857142857143	0.0
ALL	Programming_tool	36.8421052631579	36.8421052631579	0.0
ALL	Meeting	38.0	42.0	36.666666666666664
ALL	Tool	82.0	80.0	78.57142857142857
ALL	Prior_art	0.0	44.11764705882353	0.0
ALL	Masterpiece	50.0	50.0	0.0
ALL	Consultant	79.41176470588235	79.41176470588235	0.0
ALL	Report	80.0	74.0	0.0
ALL	Bicycle	50.0	50.0	0.0
ALL	Marketing_mix	41.1764705882353	41.1764705882353	0.0
ALL	Software_design	66.0	70.0	0.0
ALL	Website	26.0	26.0	0.0
ALL	Electronic_component	47.05882352941177	52.94117647058823	0.0
ALL	Human_nature	28.0	36.0	0.0
ALL	Observation	13.157894736842104	13.157894736842104	0.0
ALL	Developmental_psychology	56.666666666666664	30.0	0.0
ALL	Differential_equation	34.0	34.0	0.0
ALL	Built_environment	20.58823529411765	32.35294117647059	0.0
ALL	Attitude_(psychology)	70.58823529411765	70.58823529411765	0.0
ALL	Systems_analysis	70.58823529411765	70.58823529411765	0.0
ALL	Short_film	30.952380952380953	30.952380952380953	0.0
ALL	Content_analysis	82.0	80.0	0.0
ALL	Production_company	50.0	50.0	66.66666666666666
ALL	Data_storage_device	47.05882352941177	52.94117647058823	0.0
ALL	Philosophy_of_science	50.0	48.0	0.0
ALL	Security	0.0	50.0	66.66666666666666
ALL	School_timetable	50.0	50.0	0.0
ALL	Microsoft	70.0	50.0	80.0
ALL	Academic_conference	52.94117647058823	23.529411764705884	0.0
ALL	Emotion	6.0	18.0	0.0
