Run	Precision	Recall	F0.5	Lang	Cand
single_szt_c0_0_s500	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_5_s0	0	0.0	0	nl	single
single_szt_c0_5_s0	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
multi_szt_c0_5_s500	0	0.0	0	nl	multi
multi_szt_c0_5_s500	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_0_s500	0	0.0	0	nl	multi
multi_szt_c0_0_s500	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_5_s0	0	0.0	0	nl	multi
multi_szt_c0_5_s0	0.875	0.10606060606060606	0.3571428571428571	en	multi
single_p8_c0_6_s720	0.39285714285714285	0.6875	0.42968749999999994	nl	single
single_p8_c0_6_s720	0.6339622641509434	0.6363636363636364	0.634441087613293	en	single
single_p8_c0_0_s720	0.3793103448275862	0.6875	0.4166666666666667	nl	single
single_p8_c0_0_s720	0.5993150684931506	0.6628787878787878	0.6110335195530726	en	single
single_p8_c0_6_s0	0.39285714285714285	0.6875	0.42968749999999994	nl	single
single_p8_c0_6_s0	0.6339622641509434	0.6363636363636364	0.634441087613293	en	single
multi_p8_c0_6_s720	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_6_s720	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p8_c0_0_s720	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_0_s720	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p8_c0_6_s0	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_6_s0	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
single_p6_c0_6_s720	0.39285714285714285	0.6875	0.42968749999999994	nl	single
single_p6_c0_6_s720	0.6387832699619772	0.6363636363636364	0.6382978723404256	en	single
single_p6_c0_0_s720	0.3793103448275862	0.6875	0.4166666666666667	nl	single
single_p6_c0_0_s720	0.603448275862069	0.6628787878787878	0.6144662921348314	en	single
single_p6_c0_6_s0	0.39285714285714285	0.6875	0.42968749999999994	nl	single
single_p6_c0_6_s0	0.6387832699619772	0.6363636363636364	0.6382978723404256	en	single
multi_p6_c0_6_s720	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_6_s720	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p6_c0_0_s720	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_0_s720	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p6_c0_6_s0	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_6_s0	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
single_p4_c0_6_s720	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_6_s720	0.7777777777777778	0.21212121212121213	0.5072463768115942	en	single
single_p4_c0_0_s720	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_0_s720	0.7702702702702703	0.2159090909090909	0.5089285714285715	en	single
single_p4_c0_6_s0	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_6_s0	0.7777777777777778	0.21212121212121213	0.5072463768115942	en	single
multi_p4_c0_6_s720	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_6_s720	0.7096774193548387	0.25	0.5188679245283019	en	multi
multi_p4_c0_0_s720	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_0_s720	0.7096774193548387	0.25	0.5188679245283019	en	multi
multi_p4_c0_6_s0	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_6_s0	0.7096774193548387	0.25	0.5188679245283019	en	multi
single_dbp_c0_6_s720	0	0.0	0	nl	single
single_dbp_c0_6_s720	1.0	0.015151515151515152	0.07142857142857144	en	single
single_dbp_c0_0_s720	0	0.0	0	nl	single
single_dbp_c0_0_s720	0.5877862595419847	0.2916666666666667	0.4885786802030457	en	single
single_dbp_c0_6_s0	0	0.0	0	nl	single
single_dbp_c0_6_s0	0.9166666666666666	0.08333333333333333	0.3055555555555555	en	single
multi_dbp_c0_6_s720	0	0.0	0	nl	multi
multi_dbp_c0_6_s720	1.0	0.03409090909090909	0.15	en	multi
multi_dbp_c0_0_s720	0	0.0	0	nl	multi
multi_dbp_c0_0_s720	0.5379310344827586	0.29545454545454547	0.46208530805687204	en	multi
multi_dbp_c0_6_s0	0	0.0	0	nl	multi
multi_dbp_c0_6_s0	0.9375	0.11363636363636363	0.38265306122448983	en	multi
single_szt_c0_6_s720	0	0.0	0	nl	single
single_szt_c0_6_s720	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_0_s720	0	0.0	0	nl	single
single_szt_c0_0_s720	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_6_s0	0	0.0	0	nl	single
single_szt_c0_6_s0	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
multi_szt_c0_6_s720	0	0.0	0	nl	multi
multi_szt_c0_6_s720	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_0_s720	0	0.0	0	nl	multi
multi_szt_c0_0_s720	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_6_s0	0	0.0	0	nl	multi
multi_szt_c0_6_s0	0.875	0.10606060606060606	0.3571428571428571	en	multi
single_p8_c0_7_s980	0.4	0.6875	0.4365079365079365	nl	single
single_p8_c0_7_s980	0.6558704453441295	0.6136363636363636	0.6469648562300319	en	single
single_p8_c0_0_s980	0.3793103448275862	0.6875	0.4166666666666667	nl	single
single_p8_c0_0_s980	0.5993150684931506	0.6628787878787878	0.6110335195530726	en	single
single_p8_c0_7_s0	0.4	0.6875	0.4365079365079365	nl	single
single_p8_c0_7_s0	0.6558704453441295	0.6136363636363636	0.6469648562300319	en	single
multi_p8_c0_7_s980	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_7_s980	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p8_c0_0_s980	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_0_s980	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p8_c0_7_s0	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_7_s0	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
single_p6_c0_7_s980	0.4	0.6875	0.4365079365079365	nl	single
single_p6_c0_7_s980	0.6585365853658537	0.6136363636363636	0.6490384615384615	en	single
single_p6_c0_0_s980	0.3793103448275862	0.6875	0.4166666666666667	nl	single
single_p6_c0_0_s980	0.603448275862069	0.6628787878787878	0.6144662921348314	en	single
single_p6_c0_7_s0	0.4	0.6875	0.4365079365079365	nl	single
single_p6_c0_7_s0	0.6585365853658537	0.6136363636363636	0.6490384615384615	en	single
multi_p6_c0_7_s980	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_7_s980	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p6_c0_0_s980	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_0_s980	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p6_c0_7_s0	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_7_s0	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
single_p4_c0_7_s980	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_7_s980	0.7887323943661971	0.21212121212121213	0.5109489051094891	en	single
single_p4_c0_0_s980	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_0_s980	0.7702702702702703	0.2159090909090909	0.5089285714285715	en	single
single_p4_c0_7_s0	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_7_s0	0.7887323943661971	0.21212121212121213	0.5109489051094891	en	single
multi_p4_c0_7_s980	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_7_s980	0.7096774193548387	0.25	0.5188679245283019	en	multi
multi_p4_c0_0_s980	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_0_s980	0.7096774193548387	0.25	0.5188679245283019	en	multi
multi_p4_c0_7_s0	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_7_s0	0.7096774193548387	0.25	0.5188679245283019	en	multi
single_dbp_c0_7_s980	0	0.0	0	nl	single
single_dbp_c0_7_s980	0	0.0	0	en	single
single_dbp_c0_0_s980	0	0.0	0	nl	single
single_dbp_c0_0_s980	0.5909090909090909	0.24621212121212122	0.46164772727272735	en	single
single_dbp_c0_7_s0	0	0.0	0	nl	single
single_dbp_c0_7_s0	1.0	0.007575757575757576	0.03676470588235294	en	single
multi_dbp_c0_7_s980	0	0.0	0	nl	multi
multi_dbp_c0_7_s980	0	0.0	0	en	multi
multi_dbp_c0_0_s980	0	0.0	0	nl	multi
multi_dbp_c0_0_s980	0.559322033898305	0.25	0.4483695652173913	en	multi
multi_dbp_c0_7_s0	0	0.0	0	nl	multi
multi_dbp_c0_7_s0	1.0	0.022727272727272728	0.10416666666666669	en	multi
single_szt_c0_7_s980	0	0.0	0	nl	single
single_szt_c0_7_s980	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_0_s980	0	0.0	0	nl	single
single_szt_c0_0_s980	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_7_s0	0	0.0	0	nl	single
single_szt_c0_7_s0	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
multi_szt_c0_7_s980	0	0.0	0	nl	multi
multi_szt_c0_7_s980	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_0_s980	0	0.0	0	nl	multi
multi_szt_c0_0_s980	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_7_s0	0	0.0	0	nl	multi
multi_szt_c0_7_s0	0.875	0.10606060606060606	0.3571428571428571	en	multi
single_p8_c0_8_s1280	0.4074074074074074	0.6875	0.44354838709677413	nl	single
single_p8_c0_8_s1280	0.6943231441048034	0.6022727272727273	0.673728813559322	en	single
single_p8_c0_0_s1280	0.3793103448275862	0.6875	0.4166666666666667	nl	single
single_p8_c0_0_s1280	0.5993150684931506	0.6628787878787878	0.6110335195530726	en	single
single_p8_c0_8_s0	0.4074074074074074	0.6875	0.44354838709677413	nl	single
single_p8_c0_8_s0	0.6943231441048034	0.6022727272727273	0.673728813559322	en	single
multi_p8_c0_8_s1280	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_8_s1280	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p8_c0_0_s1280	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_0_s1280	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p8_c0_8_s0	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_8_s0	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
single_p6_c0_8_s1280	0.4074074074074074	0.6875	0.44354838709677413	nl	single
single_p6_c0_8_s1280	0.6973684210526315	0.6022727272727273	0.6760204081632654	en	single
single_p6_c0_0_s1280	0.3793103448275862	0.6875	0.4166666666666667	nl	single
single_p6_c0_0_s1280	0.603448275862069	0.6628787878787878	0.6144662921348314	en	single
single_p6_c0_8_s0	0.4074074074074074	0.6875	0.44354838709677413	nl	single
single_p6_c0_8_s0	0.6973684210526315	0.6022727272727273	0.6760204081632654	en	single
multi_p6_c0_8_s1280	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_8_s1280	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p6_c0_0_s1280	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_0_s1280	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p6_c0_8_s0	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_8_s0	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
single_p4_c0_8_s1280	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_8_s1280	0.8115942028985508	0.21212121212121213	0.5185185185185185	en	single
single_p4_c0_0_s1280	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_0_s1280	0.7702702702702703	0.2159090909090909	0.5089285714285715	en	single
single_p4_c0_8_s0	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_8_s0	0.8115942028985508	0.21212121212121213	0.5185185185185185	en	single
multi_p4_c0_8_s1280	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_8_s1280	0.7096774193548387	0.25	0.5188679245283019	en	multi
multi_p4_c0_0_s1280	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_0_s1280	0.7096774193548387	0.25	0.5188679245283019	en	multi
multi_p4_c0_8_s0	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_8_s0	0.7096774193548387	0.25	0.5188679245283019	en	multi
single_dbp_c0_8_s1280	0	0.0	0	nl	single
single_dbp_c0_8_s1280	0	0.0	0	en	single
single_dbp_c0_0_s1280	0	0.0	0	nl	single
single_dbp_c0_0_s1280	0.6190476190476191	0.19696969696969696	0.43333333333333335	en	single
single_dbp_c0_8_s0	0	0.0	0	nl	single
single_dbp_c0_8_s0	0	0.0	0	en	single
multi_dbp_c0_8_s1280	0	0.0	0	nl	multi
multi_dbp_c0_8_s1280	0	0.0	0	en	multi
multi_dbp_c0_0_s1280	0	0.0	0	nl	multi
multi_dbp_c0_0_s1280	0.5652173913043478	0.19696969696969696	0.4113924050632911	en	multi
multi_dbp_c0_8_s0	0	0.0	0	nl	multi
multi_dbp_c0_8_s0	1.0	0.003787878787878788	0.01865671641791045	en	multi
single_szt_c0_8_s1280	0	0.0	0	nl	single
single_szt_c0_8_s1280	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_0_s1280	0	0.0	0	nl	single
single_szt_c0_0_s1280	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_8_s0	0	0.0	0	nl	single
single_szt_c0_8_s0	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
multi_szt_c0_8_s1280	0	0.0	0	nl	multi
multi_szt_c0_8_s1280	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_0_s1280	0	0.0	0	nl	multi
multi_szt_c0_0_s1280	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_8_s0	0	0.0	0	nl	multi
multi_szt_c0_8_s0	0.875	0.10606060606060606	0.3571428571428571	en	multi
single_p8_c0_9_s1620	0.39215686274509803	0.625	0.423728813559322	nl	single
single_p8_c0_9_s1620	0.7227722772277227	0.553030303030303	0.6809701492537314	en	single
single_p8_c0_0_s1620	0.3793103448275862	0.6875	0.4166666666666667	nl	single
single_p8_c0_0_s1620	0.5993150684931506	0.6628787878787878	0.6110335195530726	en	single
single_p8_c0_9_s0	0.39215686274509803	0.625	0.423728813559322	nl	single
single_p8_c0_9_s0	0.7227722772277227	0.553030303030303	0.6809701492537314	en	single
multi_p8_c0_9_s1620	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_9_s1620	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p8_c0_0_s1620	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_0_s1620	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p8_c0_9_s0	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p8_c0_9_s0	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
single_p6_c0_9_s1620	0.39215686274509803	0.625	0.423728813559322	nl	single
single_p6_c0_9_s1620	0.7263681592039801	0.553030303030303	0.6835205992509363	en	single
single_p6_c0_0_s1620	0.3793103448275862	0.6875	0.4166666666666667	nl	single
single_p6_c0_0_s1620	0.603448275862069	0.6628787878787878	0.6144662921348314	en	single
single_p6_c0_9_s0	0.39215686274509803	0.625	0.423728813559322	nl	single
single_p6_c0_9_s0	0.7263681592039801	0.553030303030303	0.6835205992509363	en	single
multi_p6_c0_9_s1620	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_9_s1620	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p6_c0_0_s1620	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_0_s1620	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
multi_p6_c0_9_s0	0.2523364485981308	0.84375	0.2934782608695652	nl	multi
multi_p6_c0_9_s0	0.4406779661016949	0.7878787878787878	0.483271375464684	en	multi
single_p4_c0_9_s1620	0.7692307692307693	0.3125	0.5952380952380952	nl	single
single_p4_c0_9_s1620	0.8153846153846154	0.20075757575757575	0.5057251908396947	en	single
single_p4_c0_0_s1620	0.7857142857142857	0.34375	0.625	nl	single
single_p4_c0_0_s1620	0.7702702702702703	0.2159090909090909	0.5089285714285715	en	single
single_p4_c0_9_s0	0.7692307692307693	0.3125	0.5952380952380952	nl	single
single_p4_c0_9_s0	0.8153846153846154	0.20075757575757575	0.5057251908396947	en	single
multi_p4_c0_9_s1620	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_9_s1620	0.7096774193548387	0.25	0.5188679245283019	en	multi
multi_p4_c0_0_s1620	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_0_s1620	0.7096774193548387	0.25	0.5188679245283019	en	multi
multi_p4_c0_9_s0	0.6818181818181818	0.46875	0.625	nl	multi
multi_p4_c0_9_s0	0.7096774193548387	0.25	0.5188679245283019	en	multi
single_dbp_c0_9_s1620	0	0.0	0	nl	single
single_dbp_c0_9_s1620	0	0.0	0	en	single
single_dbp_c0_0_s1620	0	0.0	0	nl	single
single_dbp_c0_0_s1620	0.6621621621621622	0.1856060606060606	0.43750000000000006	en	single
single_dbp_c0_9_s0	0	0.0	0	nl	single
single_dbp_c0_9_s0	0	0.0	0	en	single
multi_dbp_c0_9_s1620	0	0.0	0	nl	multi
multi_dbp_c0_9_s1620	0	0.0	0	en	multi
multi_dbp_c0_0_s1620	0	0.0	0	nl	multi
multi_dbp_c0_0_s1620	0.5903614457831325	0.1856060606060606	0.4110738255033557	en	multi
multi_dbp_c0_9_s0	0	0.0	0	nl	multi
multi_dbp_c0_9_s0	0	0.0	0	en	multi
single_szt_c0_9_s1620	0	0.0	0	nl	single
single_szt_c0_9_s1620	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_0_s1620	0	0.0	0	nl	single
single_szt_c0_0_s1620	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
single_szt_c0_9_s0	0	0.0	0	nl	single
single_szt_c0_9_s0	0.8709677419354839	0.10227272727272728	0.34793814432989695	en	single
multi_szt_c0_9_s1620	0	0.0	0	nl	multi
multi_szt_c0_9_s1620	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_0_s1620	0	0.0	0	nl	multi
multi_szt_c0_0_s1620	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_c0_9_s0	0	0.0	0	nl	multi
multi_szt_c0_9_s0	0.875	0.10606060606060606	0.3571428571428571	en	multi
multi_szt_p4_c0_0_s0	0.6818181818181818	0.46875	0.625	nl	multi
multi_szt_p4_c0_0_s0	0.7045454545454546	0.11742424242424243	0.3522727272727273	en	multi
multi_t10_nl_c0_0_s0	0.8571428571428571	0.1875	0.49999999999999994	nl	multi
multi_t10_nl_c0_0_s0	0.7682119205298014	0.4393939393939394	0.6682027649769585	en	multi
t10p4_c0_0_s0	0.7857142857142857	0.34375	0.625	nl	single
t10p4_c0_0_s0	0.7913669064748201	0.4166666666666667	0.6707317073170732	en	single
