Origin	Ann_ID	Skill	Knowledge	Interest
ALL	Interactivity	44.0	52.0	0.0
ALL	Acceleration	29.411764705882355	29.411764705882355	0.0
ALL	User_interface	50.0	70.0	0.0
ALL	Mass_production	58.82352941176471	64.70588235294117	0.0
ALL	Quality_(business)	52.94117647058824	52.94117647058824	0.0
ALL	Making-of	77.77777777777779	77.77777777777779	0.0
ALL	Prior_art	0.0	47.05882352941176	0.0
ALL	Qualitative_research	29.411764705882355	23.52941176470588	0.0
ALL	Broadcast_programming	0.0	53.84615384615385	0.0
ALL	Innovation	52.0	48.0	0.0
ALL	Integrated_circuit	60.86956521739131	65.21739130434783	0.0
ALL	Document	52.0	52.0	0.0
ALL	Public	50.0	43.333333333333336	0.0
ALL	Electricity	17.647058823529413	17.647058823529413	0.0
ALL	Lecturer	82.6086956521739	76.0	0.0
ALL	Designer	36.0	32.0	0.0
ALL	Opportunity_cost	41.30434782608695	45.65217391304348	0.0
ALL	Business	52.94117647058824	23.52941176470588	0.0
ALL	Philosophy	80.43478260869566	80.43478260869566	0.0
ALL	Installation_art	64.28571428571429	64.28571428571429	64.28571428571429
ALL	Guide	54.0	50.0	0.0
ALL	Sustainability	56.00000000000001	52.0	0.0
ALL	Cognitive_science	52.17391304347826	56.52173913043478	0.0
ALL	Studio	68.42105263157895	42.10526315789473	0.0
ALL	Physical_exercise	31.57894736842105	15.789473684210526	0.0
ALL	Statistical_hypothesis_testing	0.0	46.666666666666664	0.0
ALL	Translation	72.0	56.00000000000001	0.0
ALL	Competitiveness	23.52941176470588	23.52941176470588	0.0
ALL	Sound	0.0	18.0	0.0
ALL	AOL_Instant_Messenger	70.0	70.0	0.0
ALL	Cognition	46.15384615384615	50.0	0.0
ALL	Industry	40.0	40.0	0.0
ALL	Iteration	32.0	28.000000000000004	0.0
ALL	Consumer_behaviour	50.0	43.333333333333336	0.0
ALL	Analysis	40.0	40.0	0.0
ALL	Simulation	47.82608695652174	39.130434782608695	0.0
ALL	Project	44.0	44.0	0.0
ALL	Architect	56.666666666666664	56.666666666666664	0.0
ALL	Visual_system	0.0	28.000000000000004	0.0
ALL	Mechanical_engineering	82.35294117647058	64.70588235294117	0.0
ALL	Organization	84.0	76.0	0.0
ALL	Estimation	42.857142857142854	42.857142857142854	0.0
ALL	Usability	60.86956521739131	56.52173913043478	0.0
